0.0 12738.616800001475
4.0476190476190474 16141.482600001966
8.095238095238095 22868.987399991474
12.142857142857142 26517.855899985552
16.19047619047619 29521.353299980678
20.238095238095237 33549.0041999769
24.285714285714285 32788.35149997545
28.333333333333332 28322.218799982624
32.38095238095238 25359.89339998743
36.42857142857143 24236.927099989254
40.476190476190474 23833.44149998991
44.52380952380952 22479.911999992106
48.57142857142857 19704.91919999661
52.61904761904762 17000.948100001
56.666666666666664 15127.62210000182
60.71428571428571 14107.585800001672
64.76190476190476 13263.55980000155
68.80952380952381 12817.872900001486
72.85714285714286 12466.881600001436
76.9047619047619 12107.655900001384
80.95238095238095 12080.89410000138
85.0 15290.251500001843
89.04761904761904 12518.346600001443
93.09523809523809 13067.992800001522
97.14285714285714 13209.006900001543
101.19047619047619 12726.265200001473
105.23809523809524 12196.175700001397
109.28571428571428 12029.429100001373
113.33333333333333 11644.470900001317
117.38095238095238 10709.866500001182
121.42857142857142 10308.439500001125
125.47619047619047 10145.810100001101
129.52380952380952 10652.225700001174
133.57142857142856 11361.413400001276
137.61904761904762 10539.002700001158
141.66666666666666 9963.624000001075
145.71428571428572 9384.128100000991
149.76190476190476 7947.225300000785
153.8095238095238 7867.9692000007735
157.85714285714286 10241.535000001115
161.9047619047619 10467.981000001148
165.95238095238093 11801.95380000134
170.0 10983.660300001222
174.04761904761904 7533.446700000725
178.09523809523807 8617.29960000088
182.14285714285714 8982.701100000933
186.19047619047618 8521.574700000867
190.23809523809524 6675.0105000006015
194.28571428571428 5087.829900000373
198.33333333333331 5284.426200000401
202.38095238095238 5514.989400000434
206.42857142857142 4986.958500000358
210.47619047619048 5914.357800000492
214.52380952380952 6194.327400000532
218.57142857142856 7041.441300000654
222.61904761904762 6745.002900000612
226.66666666666666 5947.295400000497
230.7142857142857 5728.054500000465
234.76190476190476 4804.772400000332
238.8095238095238 6765.588900000615
242.85714285714283 8028.540000000797
246.9047619047619 9531.318000001012
250.95238095238093 8101.620300000807
255.0 1375.144799999986
